"Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSComputerName","RunspaceId","PSShowComputerName"
"Microsoft.ActiveDirectory.WebServices","1536","services","536","ADWS [Auto Start By LocalSystem]
","1/7/2020 12:48:55 AM","00:37:26.8442903","4.25","00:00:04.2500000","[Listen] ::;9389 <--> ::;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;56224 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;56221 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49208 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Established] 127.0.0.1;56221 <--> 127.0.0.1;389 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;9389 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","6",,"C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe","56877056","54.24 MB","798B3E4E019A392616CBD16E3CFC47AC1B3320CDDD956BFD0B1E23EDB0FC3786",,"NotSigned",,"Microsoft Corporation","Microsoft (R) Windows (R) Operating System","6.3.9600.16384","Microsoft.ActiveDirectory.WebServices","Microsoft.ActiveDirectory.WebServices.exe ntdll.dll MSCOREE.DLL KERNEL32.dll KERNELBASE.dll ADVAPI32.dll msvcrt.dll sechost.dll RPCRT4.dll SspiCli.dll mscoreei.dll SHLWAPI.dll combase.dll USER32.dll GDI32.dll clr.dll MSVCR120_CLR0400.dll mscorlib.ni.dll ole32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clrjit.dll OLEAUT32.dll System.ni.dll System.ServiceProcess.ni.dll Microsoft.ActiveDirectory.WebServices.Shared.dll System.Configuration.ni.dll System.Core.ni.dll System.Xml.ni.dll urlmon.dll iertutil.dll WININET.dll USERENV.dll profapi.dll Secur32.dll SHELL32.dll SHCORE.dll System.DirectoryServices.Protocols.ni.dll System.ServiceModel.ni.dll SMDiagnostics.ni.dll System.Web.Services.ni.dll System.ServiceModel.Internals.ni.dll System.IdentityModel.ni.dll crypt32.dll MSASN1.dll diasymreader.dll System.Runtime.Serialization.ni.dll System.ServiceModel.Web.ni.dll System.DirectoryServices.ni.dll wldap32.dll WS2_32.DLL NSI.dll mswsock.dll DNSAPI.dll mdnsNSP.dll Iphlpapi.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll DSPARSE.dll pcwum.DLL System.DirectoryServices.AccountManagement.ni.dll netapi32.dll netutils.dll srvcli.dll wkscli.dll LOGONCLI.DLL System.Transactions.ni.dll System.Transactions.dll kerberos.DLL cryptdll.dll msv1_0.DLL ICMP.DLL","77","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","11","1764","467","467","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"mDNSResponder","1572","services","536","Bonjour Service [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.9720121","0.09375","00:00:00.0937500","[Listen] 127.0.0.1;5354 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","1",,"C:\Program Files (x86)\Bonjour\mDNSResponder.exe","5419008","5.17 MB","205D9F237DD50FDF84F57CC53476B5ADB218A03A8B68B017AFF7CBD0DCAC71C4","A2A765F0830F2B4BA30DAF193A661D4ADDBC2CB4","Valid","Apple Inc.","Apple Inc.","Bonjour","2.0.4.0","Bonjour Service","mDNSResponder.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","4804","127","127","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","1596","services","536","ddpvssvc [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.9095351","0","00:00:00",,"0",,"C:\Windows\system32\svchost.exe","5840896","5.57 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll ddpvssvc.dll ole32.dll ADVAPI32.dll VSSAPI.DLL DdpTrace.DLL OLEAUT32.dll CLUSAPI.dll VssTrace.DLL DSROLE.dll WS2_32.dll bcd.dll cryptdll.dll NSI.dll samcli.dll netutils.dll SAMLIB.dll clbcatq.dll es.dll CRYPTSP.dll rsaenh.dll bcrypt.dll PROPSYS.dll","36","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","2352","106","106","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"dfsrs","1616","services","536","DFSR [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.8939124","1.453125","00:00:01.4531250","[Bound] ::;49249 <--> ::;0 [12/31/1600 19:00:00]
[Listen] ::;49254 <--> ::;0 [12/31/1600 19:00:00]
[Established] ::1;49249 <--> ::1;49155 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49251 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49247 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;49254 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Established] 10.13.14.81;49251 <--> 10.13.14.81;389 [12/31/1600 19:00:00]
[Established] 10.13.14.81;49247 <--> 10.13.14.81;389 [12/31/1600 19:00:00]","8",,"C:\Windows\system32\DFSRs.exe","20111360","19.18 MB","7238F823C4E1201C41E0E1EFE42B76ED30225530971D397655BCB5DBC802814B",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Distributed File System Replication","DFSRs.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FLTLIB.DLL framedynos.dll SHLWAPI.dll mi.dll CLUSAPI.dll DSPARSE.dll NTDSAPI.dll combase.dll SspiCli.dll USER32.dll GDI32.dll miutils.dll RPCRT4.dll cryptdll.dll WS2_32.dll sechost.dll NSI.dll ADVAPI32.dll ole32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll dfsrresS.dll ntmarta.dll clbcatq.dll msxml6.dll OLEAUT32.dll DfsrWmiV2.dll WLDAP32.dll NETAPI32.dll Secur32.dll ESENT.dll netutils.dll srvcli.dll wkscli.dll DSROLE.DLL LOGONCLI.DLL pcwum.DLL CRYPTSP.dll rsaenh.dll bcrypt.dll vds_ps.dll wmidcprv.dll FastProx.dll wbemcomn.dll wbemprox.dll wbemsvc.dll wmiutils.dll wmidcom.dll CRYPT32.dll MSASN1.dll DPAPI.DLL wmitomi.dll mswsock.dll DNSAPI.dll mdnsNSP.dll Iphlpapi.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll kerberos.DLL VSSAPI.DLL VssTrace.DLL bcd.dll samcli.dll SAMLIB.dll es.dll PROPSYS.dll ICMP.DLL","74","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","16","4824","334","334","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","1652","services","536","DHCPServer [Auto Start By NT AUTHORITY\NetworkService]
","1/7/2020 12:48:56 AM","00:37:25.7689126","0.046875","00:00:00.0468750","[Listen] ::;49168 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;49168 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\system32\svchost.exe","28004352","26.71 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll dhcpssvc.dll msvcrt.dll ADVAPI32.dll NCI.dll CRYPT32.dll DNSAPI.dll ESENT.dll IPHLPAPI.DLL WS2_32.dll VSSAPI.DLL AUTHZ.dll DSAUTH.dll bcrypt.dll ualapi.dll combase.dll MSASN1.dll NSI.dll WINNSI.DLL VssTrace.DLL DSROLE.dll bcd.dll adsldpc.dll USER32.dll ntmarta.dll SHELL32.dll WLDAP32.dll pcwum.DLL GDI32.dll SHLWAPI.dll NETAPI32.DLL netutils.dll srvcli.dll wkscli.dll SECUR32.DLL LOGONCLI.DLL ole32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll OLEAUT32.dll samcli.dll SAMLIB.dll clbcatq.dll es.dll CRYPTSP.dll rsaenh.dll PROPSYS.dll mswsock.dll dhcpcsvc6.DLL dhcpcsvc.DLL mdnsNSP.dll rasadhlp.dll DPAPI.dll","60","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","18","4828","269","269","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","1672","services","536","DiagTrack [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.7689126","0.0625","00:00:00.0625000",,"0",,"C:\Windows\System32\svchost.exe","7450624","7.11 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll diagtrack.dll advapi32.dll shcore.dll powrprof.dll CRYPT32.dll bcrypt.dll OLEAUT32.dll CRYPTSP.dll XmlLite.dll MSASN1.dll wkscli.dll netutils.dll Wtsapi32.dll WINSTA.dll WINHTTP.dll Netapi32.dll srvcli.dll aepic.dll ole32.dll sfc_os.dll iertutil.dll USERENV.dll profapi.dll","37","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","9","2260","164","164","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"dns","1688","services","536","DNS [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.7532869","0.484375","00:00:00.4843750","[Listen] ::;49186 <--> ::;0 [12/31/1600 19:00:00]
[Listen] ::1;53 <--> ::;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49185 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49179 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;49186 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Established] 10.13.14.81;49185 <--> 10.13.14.81;389 [12/31/1600 19:00:00]
[Established] 127.0.0.1;49179 <--> 127.0.0.1;389 [12/31/1600 19:00:00]
[Listen] 127.0.0.1;53 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Listen] 10.13.14.81;53 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","9",,"C:\Windows\system32\dns.exe","53784576","51.29 MB","9B3D5EE56F6A818E0E384F909336117DF6FB685E1A00A8DE618D151734EAE626",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.17327","Domain Name System (DNS) Server","dns.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll DSROLE.dll DNSAPI.dll WS2_32.dll sechost.dll logoncli.dll WLDAP32.dll netutils.dll RPCRT4.dll SspiCli.dll IPHLPAPI.DLL ncrypt.dll CRYPT32.dll WINHTTP.dll combase.dll advapi32.dll samcli.dll bcrypt.dll ktmw32.dll MPRAPI.dll NTDSAPI.dll ole32.dll XmlLite.dll NSI.dll WINNSI.DLL NTASN1.dll MSASN1.dll GDI32.dll USER32.dll DSPARSE.DLL CRYPTSP.dll rsaenh.dll CRYPTBASE.dll bcryptPrimitives.dll dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll mdnsNSP.dll rasadhlp.dll fwpuclnt.dll kerberos.DLL cryptdll.dll msv1_0.DLL ICMP.DLL","48","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","4852","5309","5309","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"ismserv","1724","services","536","IsmServ [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.6595249","0.03125","00:00:00.0312500","[Bound] 0.0.0.0;49163 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49161 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Established] 127.0.0.1;49163 <--> 127.0.0.1;389 [12/31/1600 19:00:00]
[Established] 127.0.0.1;49161 <--> 127.0.0.1;389 [12/31/1600 19:00:00]","4",,"C:\Windows\System32\ismserv.exe","4927488","4.7 MB","4ACD708F92F63C90C08C3D9AA9B9D6AC00FF4BE86B01BAFDD89D954FC94327BF",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows NT Intersite Messaging Service","ismserv.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll WLDAP32.dll RPCRT4.dll cryptdll.dll sechost.dll SspiCli.dll ntdsmsg.dll WS2_32.DLL NSI.dll mswsock.dll DNSAPI.dll mdnsNSP.dll Iphlpapi.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll msv1_0.DLL ismip.dll W32TOPL.dll NTDSAPI.dll DSPARSE.DLL ICMP.DLL","27","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","7","3812","95","95","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","1900","services","536","SrmSvc [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.4095367","0.75","00:00:00.7500000",,"0",,"C:\Windows\system32\svchost.exe","15749120","15.02 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll srmsvc.dll msvcrt.dll ATL.DLL OLEAUT32.dll combase.dll USERENV.dll ntmarta.dll VSSAPI.DLL framedynos.dll CLUSAPI.dll XmlLite.dll mi.dll SrmTrace.DLL msdrm.dll logoncli.dll netutils.dll wkscli.dll srvcli.dll MPR.dll DSROLE.dll samcli.dll advapi32.dll AUTHZ.dll FLTLIB.DLL ACTIVEDS.dll DFSEXT.dll SHLWAPI.dll WTSAPI32.dll USER32.dll GDI32.dll profapi.dll VssTrace.DLL WS2_32.dll bcd.dll cryptdll.dll miutils.dll CRYPTSP.dll adsldpc.dll NETAPI32.dll NSI.dll WLDAP32.dll DFSCLI.DLL kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll cscapi.dll ole32.dll clbcatq.dll rsaenh.dll bcrypt.dll wmidcprv.dll FastProx.dll wbemcomn.dll wbemprox.dll wbemsvc.dll wmiutils.dll wmidcom.dll CRYPT32.dll MSASN1.dll DPAPI.DLL wmitomi.dll SAMLIB.dll es.dll PROPSYS.dll msxml6.dll gpapi.dll srmscan.dll adsldp.dll sxs.dll mswsock.dll DNSAPI.dll IPHLPAPI.DLL WINNSI.DLL mdnsNSP.dll rasadhlp.dll fwpuclnt.dll DSPARSE.dll kerberos.DLL","85","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","16","2572","282","282","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","1944","services","536","SyncShareSvc [Auto Start By NT AUTHORITY\LocalService]
","1/7/2020 12:48:56 AM","00:37:25.3626605","0.125","00:00:00.1250000",,"0",,"C:\Windows\System32\svchost.exe","26075136","24.87 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll syncsharesvc.dll msvcrt.dll ole32.dll OLEAUT32.dll ADVAPI32.dll mi.dll SyncShareSrv.dll USER32.dll ACTIVEDS.dll Secur32.dll CLUSAPI.dll SHLWAPI.dll VSSAPI.DLL ualapi.dll HTTPAPI.dll WS2_32.dll combase.dll GDI32.dll miutils.dll WinSync.dll ESENT.dll adsldpc.dll cryptdll.dll VssTrace.DLL DSROLE.dll bcd.dll ntmarta.dll SHELL32.dll NSI.dll WLDAP32.dll hwebcore.dll w3wphost.dll pcwum.dll iisutil.dll nativerd.dll XmlLite.dll ktmw32.dll IISRES.DLL CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll kernel.appcore.dll clbcatq.dll mlang.dll mscoree.dll mscoreei.dll clr.dll MSVCR120_CLR0400.dll iiscore.dll W3TP.dll w3dt.dll napinsp.dll NLAapi.dll mswsock.dll DNSAPI.dll winrnr.dll mdnsNSP.dll Iphlpapi.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll cachuri.dll cachtokn.dll cachhttp.dll protsup.dll modrqflt.dll loghttp.dll authsspi.dll wkscli.dll netutils.dll authmd5.dll msxml6.dll sxs.dll shcore.dll wmidcom.dll CRYPT32.dll MSASN1.dll DPAPI.DLL wmitomi.dll wmidcprv.dll FastProx.dll wbemcomn.dll wbemprox.dll wbemsvc.dll wmiutils.dll samcli.dll SAMLIB.dll es.dll PROPSYS.dll","98","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","15","4680","267","267","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"synergyd","1964","services","536","Synergy [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.3470356","0.265625","00:00:00.2656250","[Listen] 127.0.0.1;24801 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Established] 127.0.0.1;24801 <--> 127.0.0.1;49167 [01/07/2020 00:48:58]","2",,"C:\Program Files\Synergy\synergyd.exe","4849664","4.62 MB","DB5A95B25A6DAA0C5413531DF1CE4A89C8749923BDD98F36BEACAEDC892457EF","EE81DE2AD245AE0FFDD2198D710152F0CB83C939","Valid","Symless Ltd.",,,,,"synergyd.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll MSVCP100.dll MSVCR100.dll USER32.dll WTSAPI32.dll USERENV.dll PSAPI.DLL SHELL32.dll ADVAPI32.dll GDI32.dll msvcrt.dll RPCRT4.dll profapi.dll combase.dll SHLWAPI.dll sechost.dll SspiCli.dll ws2_32.dll NSI.dll mswsock.dll sas.dll","24","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","8","4952","154","154","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"Sysmon","2008","services","536","Sysmon [Auto Start By LocalSystem]
","1/7/2020 12:48:56 AM","00:37:25.2158176","11.96875","00:00:11.9687500",,"0",,"C:\Windows\Sysmon.exe","15491072","14.77 MB","981792616E29B07CA33749E4F3DA9769A850C61CED86F71716E0AF475BBD2DF1","C82273A065EC470FB1EBDE846A91E6FFB29E9C12","Valid","Microsoft Corporation","Sysinternals - www.sysinternals.com","Sysinternals Sysmon","10.2","System activity monitor","Sysmon.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll tdh.dll USERENV.dll VERSION.dll NETAPI32.dll WS2_32.dll MPR.dll WTSAPI32.dll ole32.dll USER32.dll GDI32.dll COMDLG32.dll ADVAPI32.dll OLEAUT32.dll CRYPT32.dll Secur32.dll msvcrt.dll SECHOST.dll RPCRT4.dll profapi.dll netutils.dll srvcli.dll wkscli.dll NSI.dll combase.dll SHLWAPI.dll COMCTL32.dll SHELL32.dll MSASN1.dll SspiCli.dll BROWCLI.DLL SHCORE.DLL kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll wbemprox.dll wbemcomn.dll CRYPTSP.dll rsaenh.dll bcrypt.dll wbemsvc.dll fastprox.dll DSPARSE.dll Wintrust.dll imagehlp.dll ncrypt.dll NTASN1.dll gpapi.dll cryptnet.dll WLDAP32.dll IPHLPAPI.DLL WINNSI.DLL WINHTTP.dll dhcpcsvc6.DLL dhcpcsvc.DLL webio.dll mswsock.dll DNSAPI.dll mdnsNSP.dll rasadhlp.dll WINSTA.dll napinsp.dll NLAapi.dll winrnr.dll","68","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","9","4036","340","340","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"synergyc","2140","synergyd","1964",,"1/7/2020 12:48:57 AM","00:37:24.2002044","0.390625","00:00:00.3906250","[Bound] 0.0.0.0;56441 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[Bound] 0.0.0.0;49167 <--> 0.0.0.0;0 [12/31/1600 19:00:00]
[SynSent] 10.13.14.81;56441 <--> 10.13.14.80;24800 [12/31/1600 19:00:00]
[Established] 127.0.0.1;49167 <--> 127.0.0.1;24801 [12/31/1600 19:00:00]","4",,"C:\Program Files\Synergy\synergyc.exe","7880704","7.52 MB","A34DC3AE38A31604D1C3740BE3A8C59A8849EF4771B150C0BCE3B4C240920FA8","EE81DE2AD245AE0FFDD2198D710152F0CB83C939","Valid","Symless Ltd.",,,,,"synergyc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll MSVCP100.dll MSVCR100.dll PSAPI.DLL GDI32.dll SHELL32.dll ole32.dll ADVAPI32.dll LIBEAY32.dll SSLEAY32.dll msvcrt.dll combase.dll SHLWAPI.dll RPCRT4.dll sechost.dll WS2_32.dll SspiCli.dll NSI.dll IMM32.DLL MSCTF.dll uxtheme.dll napinsp.dll NLAapi.dll mswsock.dll DNSAPI.dll winrnr.dll mdnsNSP.dll Iphlpapi.DLL WINNSI.DLL SHCORE.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll CRYPTSP.dll rsaenh.dll bcrypt.dll","40","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","4","4456","160","160","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"conhost","2148","synergyc","2140",,"1/7/2020 12:48:57 AM","00:37:24.1845794","0.015625","00:00:00.0156250",,"0",,"C:\Windows\system32\conhost.exe","3428352","3.27 MB","6BD1F5AB9250206AB3836529299055E272ECAA35A72CBD0230CB20FF1CC30902",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Console Window Host","conhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll GDI32.dll USER32.dll msvcrt.dll IMM32.dll OLEAUT32.dll combase.dll MSCTF.dll RPCRT4.dll SspiCli.dll sechost.dll uxtheme.dll","15","System.Diagnostics.ProcessThread","1","1380","48","48","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
