"PSComputerName","State","Status","Started","StartMode","Name","DisplayName","PathName","ExitCode","AcceptPause","AcceptStop","Caption","CreationClassName","Description","DesktopInteract","ErrorControl","InstallDate","ServiceType"
"DELLWIN10","Running","OK","True","Auto","VMnetUserif","VMware Virtual Ethernet Userif for VMnet","C:\Windows\system32\DRIVERS\vmnetuserif.sys","0","False","True","VMware Virtual Ethernet Userif for VMnet","Win32_SystemDriver","VMware Virtual Ethernet Userif for VMnet","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","vmparport","VMware vmparport","C:\Windows\system32\DRIVERS\vmparport.sys","0","False","True","VMware vmparport","Win32_SystemDriver","VMware vmparport","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vmusb","VMware USB Client Driver","C:\Windows\system32\drivers\vmusb.sys","1077","False","False","VMware USB Client Driver","Win32_SystemDriver","VMware USB Client Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","vmx86","VMware vmx86","C:\Windows\system32\DRIVERS\vmx86.sys","0","False","True","VMware vmx86","Win32_SystemDriver","VMware vmx86","False","Ignore",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","volmgr","Volume Manager Driver","C:\Windows\system32\drivers\volmgr.sys","0","False","True","Volume Manager Driver","Win32_SystemDriver","Volume Manager Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","volmgrx","Dynamic Volume Manager","C:\Windows\system32\drivers\volmgrx.sys","0","False","True","Dynamic Volume Manager","Win32_SystemDriver","Dynamic Volume Manager","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","volsnap","Volume Shadow Copy driver","C:\Windows\system32\drivers\volsnap.sys","0","False","True","Volume Shadow Copy driver","Win32_SystemDriver","Volume Shadow Copy driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","volume","Volume driver","C:\Windows\system32\drivers\volume.sys","0","False","True","Volume driver","Win32_SystemDriver","Volume driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vpci","Microsoft Hyper-V Virtual PCI Bus","C:\Windows\system32\drivers\vpci.sys","1077","False","False","Microsoft Hyper-V Virtual PCI Bus","Win32_SystemDriver","Microsoft Hyper-V Virtual PCI Bus","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vsmraid","vsmraid","C:\Windows\system32\drivers\vsmraid.sys","1077","False","False","vsmraid","Win32_SystemDriver","vsmraid","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","VSTXRAID","VIA StorX Storage RAID Controller Windows Driver","C:\Windows\system32\drivers\vstxraid.sys","1077","False","False","VIA StorX Storage RAID Controller Windows Driver","Win32_SystemDriver","VIA StorX Storage RAID Controller Windows Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","vwifibus","Virtual Wireless Bus Driver","C:\Windows\system32\drivers\vwifibus.sys","0","False","True","Virtual Wireless Bus Driver","Win32_SystemDriver","Virtual Wireless Bus Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","vwififlt","Virtual WiFi Filter Driver","C:\Windows\system32\drivers\vwififlt.sys","0","False","True","Virtual WiFi Filter Driver","Win32_SystemDriver","Virtual WiFi Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","vwifimp","Virtual WiFi Miniport Service","C:\Windows\system32\drivers\vwifimp.sys","0","False","True","Virtual WiFi Miniport Service","Win32_SystemDriver","Virtual WiFi Miniport Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WacomPen","Wacom Serial Pen HID Driver","C:\Windows\system32\drivers\wacompen.sys","1077","False","False","Wacom Serial Pen HID Driver","Win32_SystemDriver","Wacom Serial Pen HID Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","wanarp","Remote Access IP ARP Driver","C:\Windows\system32\DRIVERS\wanarp.sys","0","False","True","Remote Access IP ARP Driver","Win32_SystemDriver","Remote Access IP ARP Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","wanarpv6","Remote Access IPv6 ARP Driver","C:\Windows\system32\DRIVERS\wanarp.sys","1077","False","False","Remote Access IPv6 ARP Driver","Win32_SystemDriver","Remote Access IPv6 ARP Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","wcifs","Windows Container Isolation","C:\Windows\system32\drivers\wcifs.sys","0","False","True","Windows Container Isolation","Win32_SystemDriver","Windows Container Isolation","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","wcnfs","Windows Container Name Virtualization","C:\Windows\system32\drivers\wcnfs.sys","1077","False","False","Windows Container Name Virtualization","Win32_SystemDriver","Windows Container Name Virtualization","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Boot","WdBoot","Windows Defender Antivirus Boot Driver","C:\Windows\system32\drivers\wd\WdBoot.sys","1077","False","False","Windows Defender Antivirus Boot Driver","Win32_SystemDriver","Windows Defender Antivirus Boot Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WDC_SAM","WD SCSI Pass Thru driver","C:\Windows\system32\drivers\wdcsam64.sys","0","False","True","WD SCSI Pass Thru driver","Win32_SystemDriver","WD SCSI Pass Thru driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","Wdf01000","Kernel Mode Driver Frameworks service","C:\Windows\system32\drivers\Wdf01000.sys","0","False","True","Kernel Mode Driver Frameworks service","Win32_SystemDriver","Kernel Mode Driver Frameworks service","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","WdFilter","Windows Defender Antivirus Mini-Filter Driver","C:\Windows\system32\drivers\wd\WdFilter.sys","0","False","True","Windows Defender Antivirus Mini-Filter Driver","Win32_SystemDriver","Windows Defender Antivirus Mini-Filter Driver","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","wdiwifi","WDI Driver Framework","C:\Windows\system32\DRIVERS\wdiwifi.sys","1077","False","False","WDI Driver Framework","Win32_SystemDriver","WDI Driver Framework","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WdmCompanionFilter","WdmCompanionFilter","C:\Windows\system32\drivers\WdmCompanionFilter.sys","1077","False","False","WdmCompanionFilter","Win32_SystemDriver","WdmCompanionFilter","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WdNisDrv","Windows Defender Antivirus Network Inspection System Driver","C:\Windows\system32\drivers\wd\WdNisDrv.sys","0","False","True","Windows Defender Antivirus Network Inspection System Driver","Win32_SystemDriver","Windows Defender Antivirus Network Inspection System Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","WFPLWFS","Microsoft Windows Filtering Platform","C:\Windows\system32\drivers\wfplwfs.sys","0","False","True","Microsoft Windows Filtering Platform","Win32_SystemDriver","Microsoft Windows Filtering Platform","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WIMMount","WIMMount","C:\Windows\system32\drivers\wimmount.sys","1077","False","False","WIMMount","Win32_SystemDriver","WIMMount","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Boot","WindowsTrustedRT","Windows Trusted Execution Environment Class Extension","C:\Windows\system32\drivers\WindowsTrustedRT.sys","0","False","True","Windows Trusted Execution Environment Class Extension","Win32_SystemDriver","Windows Trusted Execution Environment Class Extension","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","WindowsTrustedRTProxy","Microsoft Windows Trusted Runtime Secure Service","C:\Windows\system32\drivers\WindowsTrustedRTProxy.sys","0","False","True","Microsoft Windows Trusted Runtime Secure Service","Win32_SystemDriver","Microsoft Windows Trusted Runtime Secure Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WinMad","WinMad Service","C:\Windows\system32\drivers\winmad.sys","1077","False","False","WinMad Service","Win32_SystemDriver","WinMad Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WinNat","Windows NAT Driver","C:\Windows\system32\drivers\winnat.sys","1077","False","False","Windows NAT Driver","Win32_SystemDriver","Windows NAT Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WINUSB","WinUsb Driver","C:\Windows\system32\drivers\WinUSB.SYS","0","False","True","WinUsb Driver","Win32_SystemDriver","WinUsb Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WinVerbs","WinVerbs Service","C:\Windows\system32\drivers\winverbs.sys","1077","False","False","WinVerbs Service","Win32_SystemDriver","WinVerbs Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WmiAcpi","Microsoft Windows Management Interface for ACPI","C:\Windows\system32\drivers\wmiacpi.sys","0","False","True","Microsoft Windows Management Interface for ACPI","Win32_SystemDriver","Microsoft Windows Management Interface for ACPI","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","Wof","Windows Overlay File System Filter Driver","C:\Windows\system32\drivers\Wof.sys","0","False","True","Windows Overlay File System Filter Driver","Win32_SystemDriver","Windows Overlay File System Filter Driver","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Manual","WpdUpFltr","WPD Upper Class Filter Driver","C:\Windows\system32\drivers\WpdUpFltr.sys","0","False","True","WPD Upper Class Filter Driver","Win32_SystemDriver","WPD Upper Class Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","ws2ifsl","Windows Socket 2.0 Non-IFS Service Provider Support Environment","C:\Windows\system32\drivers\ws2ifsl.sys","0","False","True","Windows Socket 2.0 Non-IFS Service Provider Support Environment","Win32_SystemDriver","Windows Socket 2.0 Non-IFS Service Provider Support Environment","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","WudfPf","User Mode Driver Frameworks Platform Driver","C:\Windows\system32\drivers\WudfPf.sys","1077","False","False","User Mode Driver Frameworks Platform Driver","Win32_SystemDriver","User Mode Driver Frameworks Platform Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WUDFRd","Windows Driver Foundation - User-mode Driver Framework Reflector","C:\Windows\system32\drivers\WUDFRd.sys","0","False","True","Windows Driver Foundation - User-mode Driver Framework Reflector","Win32_SystemDriver","Windows Driver Foundation - User-mode Driver Framework Reflector","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WUDFWpdFs","WUDFWpdFs","C:\Windows\system32\DRIVERS\WUDFRd.sys","0","False","True","WUDFWpdFs","Win32_SystemDriver","WUDFWpdFs","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","WUDFWpdMtp","WUDFWpdMtp","C:\Windows\system32\DRIVERS\WUDFRd.sys","0","False","True","WUDFWpdMtp","Win32_SystemDriver","WUDFWpdMtp","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","xboxgip","Xbox Game Input Protocol Driver","C:\Windows\system32\drivers\xboxgip.sys","1077","False","False","Xbox Game Input Protocol Driver","Win32_SystemDriver","Xbox Game Input Protocol Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","xinputhid","XINPUT HID Filter Driver","C:\Windows\system32\drivers\xinputhid.sys","1077","False","False","XINPUT HID Filter Driver","Win32_SystemDriver","XINPUT HID Filter Driver","False","Normal",,"Kernel Driver"
