"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN10-01","notepad","4088","wsmprovhost","2736",,"3/3/2021 12:19:05 AM","00:00:35.0900199","0.015625","00:00:00.0156250",,"0","""C:\Windows\system32\notepad.exe"" ","C:\Windows\system32\notepad.exe","10465280","9.98 MB","CA2837031952C32BC1639A416F5C2ADCEEBF33507D216E554A3B47B17C52E9B1","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Notepad","notepad.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll GDI32.dll win32u.dll gdi32full.dll msvcp_win.dll ucrtbase.dll USER32.dll combase.dll RPCRT4.dll shcore.dll msvcrt.dll COMCTL32.dll bcryptPrimitives.dll ADVAPI32.dll sechost.dll kernel.appcore.dll clbcatq.dll MrmCoreR.dll SHELL32.dll windows.storage.dll Wldp.dll shlwapi.dll efswrt.dll OLEAUT32.dll MPR.dll wintypes.dll twinapi.appcore.dll UxTheme.dll oleacc.dll","32","1256,1920,2740,1576","4","8468","189","189","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","chrome","3008","wsmprovhost","2736",,"3/3/2021 12:19:12 AM","00:00:27.8247817","0.5","00:00:00.5000000",,"0","""C:\Program Files\Google\Chrome\Application\chrome.exe"" ","C:\Program Files\Google\Chrome\Application\chrome.exe","86360064","82.36 MB","6F09B9221B1568F09C8482ADA5EC2645650F13EDBC3B0203744703B3EBD5C8FF","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","88.0.4324.182","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll VERSION.dll msvcrt.dll chrome_elf.dll ADVAPI32.dll sechost.dll RPCRT4.dll CRYPTBASE.DLL bcryptPrimitives.dll ntmarta.dll ucrtbase.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll SHELL32.dll windows.storage.dll combase.dll Wldp.dll SHCORE.dll shlwapi.dll chrome.dll WS2_32.dll OLEAUT32.dll WINTRUST.dll CRYPT32.dll dbghelp.dll IPHLPAPI.DLL UIAutomationCore.DLL WINMM.dll Secur32.dll USERENV.dll DWrite.dll WINSPOOL.DRV WINHTTP.dll dhcpcsvc.DLL PROPSYS.dll SSPICLI.DLL MSASN1.dll gpapi.dll wkscli.dll netutils.dll ole32.dll kernel.appcore.dll COMCTL32.dll DPAPI.dll NLAapi.dll NSI.dll dhcpcsvc6.DLL DNSAPI.dll clbcatq.dll msctf.dll IMM32.dll twinapi.appcore.dll twinapi.dll Windows.UI.dll WindowManagementAPI.dll TextInputFramework.dll InputHost.dll CoreUIComponents.dll CoreMessaging.dll wintypes.dll profapi.dll WTSAPI32.dll WINSTA.dll MMDevApi.dll DEVOBJ.dll cfgmgr32.dll wpnapps.dll RMCLIENT.dll XmlLite.dll FirewallAPI.dll fwbase.dll usermgrcli.dll MsSpellCheckingFacility.dll Bcp47Langs.dll dataexchange.dll d3d11.dll dcomp.dll dxgi.dll bcrypt.dll OneCoreUAPCommonProxyStub.dll LINKINFO.dll powrprof.dll UMPDC.dll mscms.dll ColorAdapterClient.dll Windows.Media.dll atlthunk.dll OLEACC.dll directmanipulation.dll dwmapi.dll wbemprox.dll wbemcomn.dll wbemsvc.dll fastprox.dll amsi.dll MpOav.dll mswsock.dll SETUPAPI.dll Windows.Devices.Bluetooth.dll Windows.Networking.HostName.dll Windows.Networking.dll BiWinrt.dll Windows.Networking.Connectivity.dll wlanapi.dll Windows.Devices.Enumeration.dll Windows.Devices.Radios.dll webauthn.dll cryptngc.dll ncrypt.dll NTASN1.dll","116","3488,3572,3868,4040,3396,3684,2272,3816,3088,3420,1440,3764,816,3800,460,3220,1896,3388,3824,3964,1928,940,2972,604,3864,3516,432,936,2420,2200,2032,4068,3628,1364,972,1316,3332,2052,2748,2712,352,3712,3840","43","8396","1003","1003","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","chrome","672","chrome","3008",,"3/3/2021 12:19:13 AM","00:00:26.5247785","0.015625","00:00:00.0156250",,"0","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\Dan\AppData\Local\Google\Chrome\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\Dan\AppData\Local\Google\Chrome\User Data\Crashpad"" ""--metrics-dir=C:\Users\Dan\AppData\Local\Google\Chrome\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=88.0.4324.182 --initial-client-data=0xec,0xf0,0xf4,0xc8,0xf8,0x7ff9163e9e90,0x7ff9163e9ea0,0x7ff9163e9eb0","C:\Program Files\Google\Chrome\Application\chrome.exe","5484544","5.23 MB","6F09B9221B1568F09C8482ADA5EC2645650F13EDBC3B0203744703B3EBD5C8FF","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","88.0.4324.182","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll VERSION.dll msvcrt.dll chrome_elf.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll ADVAPI32.dll sechost.dll RPCRT4.dll CRYPTBASE.DLL bcryptPrimitives.dll","18","612,3700,3936,92,1204,520,496,3592","8","8720","108","108","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","chrome","3852","chrome","3008",,"3/3/2021 12:19:15 AM","00:00:25.4156257","9.515625","00:00:09.5156250",,"0","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1544,1427904971532690406,11478383425492814708,131072 --gpu-preferences=OAAAAAAAAADgAAAwAAAAAAAAAAAAAAAAAABgAAAAAAAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAoAAAABAAAACAAAAAAAAAAKAAAAAAAAAAwAAAAAAAAADgAAAAAAAAAEAAAAAAAAAAAAAAABQAAABAAAAAAAAAAAAAAAAYAAAAQAAAAAAAAAAEAAAAFAAAAEAAAAAAAAAABAAAABgAAAA== --mojo-platform-channel-handle=1556 /prefetch:2","C:\Program Files\Google\Chrome\Application\chrome.exe","43053056","41.06 MB","6F09B9221B1568F09C8482ADA5EC2645650F13EDBC3B0203744703B3EBD5C8FF","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","88.0.4324.182","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll chrome.dll WS2_32.dll OLEAUT32.dll combase.dll WINTRUST.dll CRYPT32.dll WINMM.dll dbghelp.dll IPHLPAPI.DLL UIAutomationCore.DLL Secur32.dll USERENV.dll DWrite.dll WINSPOOL.DRV WINHTTP.dll dhcpcsvc.DLL PROPSYS.dll SSPICLI.DLL MSASN1.dll bcryptPrimitives.dll CRYPTBASE.DLL ole32.dll kernel.appcore.dll dxgi.dll mf.dll mfplat.dll cfgmgr32.dll shcore.dll RTWorkQ.DLL msmpeg2vdec.dll bcrypt.dll mfperfhelper.dll cryptsp.dll dxva2.dll msvproc.dll powrprof.dll UMPDC.dll D3DCompiler_47.dll ddraw.dll DCIMAN32.dll libglesv2.dll libegl.dll dwmapi.dll CompPkgSup.DLL clbcatq.dll mfh264enc.dll dcomp.dll","63","2312,3392,964,4004,3228,2656,3736,1000,2100,3856,1080","11","7008","351","351","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","chrome","2648","chrome","3008",,"3/3/2021 12:19:15 AM","00:00:25.4042514","0","00:00:00",,"0","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1544,1427904971532690406,11478383425492814708,131072 --lang=en-US --service-sandbox-type=network --mojo-platform-channel-handle=1960 /prefetch:8","C:\Program Files\Google\Chrome\Application\chrome.exe","22454272","21.41 MB","6F09B9221B1568F09C8482ADA5EC2645650F13EDBC3B0203744703B3EBD5C8FF","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","88.0.4324.182","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll VERSION.dll msvcrt.dll chrome_elf.dll ADVAPI32.dll sechost.dll RPCRT4.dll chrome.dll WS2_32.dll OLEAUT32.dll msvcp_win.dll ucrtbase.dll combase.dll WINTRUST.dll CRYPT32.dll WINMM.dll dbghelp.dll IPHLPAPI.DLL UIAutomationCore.DLL Secur32.dll USERENV.dll DWrite.dll WINSPOOL.DRV WINHTTP.dll dhcpcsvc.DLL PROPSYS.dll SSPICLI.DLL MSASN1.dll bcryptPrimitives.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll CRYPTBASE.DLL shell32.dll NLAapi.dll NSI.dll dhcpcsvc6.DLL DNSAPI.dll mswsock.dll rasadhlp.dll","44","856,3952,2948,3632,2184,1048,1560,756,3372,3404,3692,4060,3668,1840,2640,3496,2452,2232,1720,1032,3324,2172,1616","23","8364","329","329","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","chrome","1452","chrome","3008",,"3/3/2021 12:19:15 AM","00:00:25.2627270","0.03125","00:00:00.0312500",,"0","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --field-trial-handle=1544,1427904971532690406,11478383425492814708,131072 --lang=en-US --service-sandbox-type=utility --mojo-platform-channel-handle=2336 /prefetch:8","C:\Program Files\Google\Chrome\Application\chrome.exe","14544896","13.87 MB","6F09B9221B1568F09C8482ADA5EC2645650F13EDBC3B0203744703B3EBD5C8FF","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","88.0.4324.182","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll chrome.dll WS2_32.dll OLEAUT32.dll msvcp_win.dll ucrtbase.dll combase.dll WINTRUST.dll CRYPT32.dll WINMM.dll dbghelp.dll IPHLPAPI.DLL UIAutomationCore.DLL Secur32.dll USERENV.dll DWrite.dll WINSPOOL.DRV WINHTTP.dll dhcpcsvc.DLL PROPSYS.dll SSPICLI.DLL MSASN1.dll bcryptPrimitives.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll CRYPTBASE.DLL shell32.dll","38","1664,2324,3504,2644,3848,3664,1872,900","8","6936","203","203","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","chrome","1924","chrome","3008",,"3/3/2021 12:19:15 AM","00:00:25.1604128","2","00:00:02",,"0","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1544,1427904971532690406,11478383425492814708,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2828 /prefetch:1","C:\Program Files\Google\Chrome\Application\chrome.exe","57053184","54.41 MB","6F09B9221B1568F09C8482ADA5EC2645650F13EDBC3B0203744703B3EBD5C8FF","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","88.0.4324.182","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll chrome.dll WS2_32.dll OLEAUT32.dll msvcp_win.dll ucrtbase.dll combase.dll WINTRUST.dll CRYPT32.dll WINMM.dll dbghelp.dll IPHLPAPI.DLL UIAutomationCore.DLL Secur32.dll USERENV.dll DWrite.dll WINSPOOL.DRV WINHTTP.dll dhcpcsvc.DLL PROPSYS.dll SSPICLI.DLL MSASN1.dll bcryptPrimitives.dll CRYPTBASE.DLL","33","2516,3276,2632,1408,3580,2276,2084,2436,3160,2288,1436,2136,3772,1584","14","12280","300","300","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-01","wsmprovhost","2128","svchost","788",,"3/3/2021 12:19:39 AM","00:00:00.9070264","2.859375","00:00:02.8593750",,"0","C:\Windows\system32\wsmprovhost.exe -Embedding","C:\Windows\system32\wsmprovhost.exe","113053696","107.82 MB","0FBB9BE7CA2AAFDE4ED8614A3A9DEF68E5AF1A2CB2E15D6CBCBF7B72F4DCD3B6","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.488","Host process for WinRM plug-ins","wsmprovhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll WsmSvc.DLL OLEAUT32.dll msvcp_win.dll CRYPT32.dll sechost.dll advapi32.dll miutils.dll DSROLE.dll mi.dll pcwum.dll user32.dll win32u.dll GDI32.dll gdi32full.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll wsmplpxy.dll winhttp.dll pwrshplugin.dll OLE32.dll ATL.DLL mscoree.dll mscoreei.dll SHLWAPI.dll VERSION.dll clr.dll VCRUNTIME140_CLR0400.dll ucrtbase_clr0400.dll psapi.dll mscorlib.ni.dll System.ni.dll System.Core.ni.dll System.Management.Automation.ni.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll Microsoft.Management.Infrastructure.ni.dll System.Xml.ni.dll shell32.dll windows.storage.dll Wldp.dll SHCORE.dll USERENV.dll profapi.dll SspiCli.dll System.Management.ni.dll System.DirectoryServices.ni.dll System.Data.ni.dll System.Data.dll WS2_32.dll WINTRUST.dll MSASN1.dll MSISIP.DLL coml2.dll wshext.dll AppxSip.dll OpcServices.DLL urlmon.dll XmlLite.dll iertutil.dll pwrshsip.dll System.Numerics.ni.dll System.Configuration.ni.dll clrjit.dll Microsoft.PowerShell.Security.ni.dll System.Transactions.ni.dll System.Transactions.dll secur32.dll diasymreader.dll amsi.dll MpOav.dll MPCLIENT.DLL gpapi.dll Microsoft.PowerShell.Commands.Utility.ni.dll System.Configuration.Install.ni.dll Microsoft.PowerShell.Commands.Management.ni.dll wminet_utils.dll wmiutils.dll wbemcomn.dll wbemprox.dll IPHLPAPI.DLL mswsock.dll DNSAPI.dll NSI.dll rasadhlp.dll wbemsvc.dll fastprox.dll Microsoft.Management.Infrastructure.Native.ni.dll Microsoft.Management.Infrastructure.Native.Unmanaged.DLL wmidcom.dll DPAPI.DLL imagehlp.dll cryptnet.dll","103","3540,3076,1608,2000,2800,3080,2004,3812,2132,1864,1580,1248,452,3224,372,1556,3432,1868,3464,1076,2940","21","6960","1102","1102","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","07aafdcb-0b82-41e6-873e-c5698283a0df"
"WIN10-02","Idle","0","Idle","0","AJRouter [Manual Start By NT AUTHORITY\LocalService]
",,,,,,"0",,,"8192","8 KB",,,,,,,,,,"0","0","1",,"0","0",,,"True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","System","4","Idle","0",,"3/2/2021 8:21:07 PM","03:58:32.8592530","5.625","00:00:05.6250000","[Listen] ::;47001 <--> ::;0 [03/02/2021 17:21:13]
[Listen] ::;5985 <--> ::;0 [03/02/2021 17:21:13]
[Listen] ::;445 <--> ::;0 [03/02/2021 17:21:13]
[Established] 10.10.10.102;5985 <--> 10.10.10.100;58672 [03/02/2021 21:19:39]
[Established] 10.10.10.102;5985 <--> 10.10.10.100;58677 [03/02/2021 21:19:40]
[Established] 10.10.10.102;5985 <--> 10.10.10.100;58670 [03/02/2021 21:19:39]
[Listen] 10.10.10.102;139 <--> 0.0.0.0;0 [03/02/2021 17:21:12]","7",,,"135168","132 KB",,,,,,,,,,"0","12,16,20,24,28,32,36,40,44,48,56,60,64,68,80,84,88,92,116,120,124,132,136,140,144,148,152,156,160,168,172,176,180,184,188,192,196,204,212,216,224,228,232,236,240,244,248,252,256,260,264,268,284,288,292,296,300,304,308,312,316,320,328,332,340,344,360,364,368,376,380,384,396,416,480,512,516,520,524,528,588,868,1736,1764,1952,2164,2168,2172,2196,2364,2388,2424,2476,2480,2484,2488,2492,2496,2660,2664,2668,2684,2732,2948,3092,3096,3620,1236,1824,3512,3124,1756,52,3396,3636,2796,3332,2240,3736","119",,"1482","1482",,,"True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","Registry","72","System","4",,"3/2/2021 8:21:06 PM","03:58:33.7280351","0.34375","00:00:00.3437500",,"0",,,"12648448","12.06 MB",,,,,,,,,,"0","76,464,468,472","4",,"0","0","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","smss","388","System","4",,"3/2/2021 8:21:07 PM","03:58:32.8546527","0.0625","00:00:00.0625000",,"0",,,"94208","92 KB",,,,,,,,,,"0","392,404","2",,"53","53","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","csrss","492",,"484",,"3/2/2021 8:21:08 PM","03:58:32.0536434","0.265625","00:00:00.2656250",,"0",,,"1380352","1.32 MB",,,,,,,,,,"0","504,532,540,544,548,580,604,612,860","9",,"333","333","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","wininit","560",,"484",,"3/2/2021 8:21:08 PM","03:58:32.0127167","0.015625","00:00:00.0156250","[Listen] ::;49665 <--> ::;0 [03/02/2021 17:21:08]
[Listen] 0.0.0.0;49665 <--> 0.0.0.0;0 [03/02/2021 17:21:08]","2",,,"737280","720 KB",,,,,,,,,,"0","564","1",,"164","164","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","csrss","568",,"552",,"3/2/2021 8:21:08 PM","03:58:32.0069136","0.09375","00:00:00.0937500",,"0",,,"192512","188 KB",,,,,,,,,,"0","596,608,632,640,644,648,680,716,720,940","10",,"167","167","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","services","620","wininit","560",,"3/2/2021 8:21:08 PM","03:58:31.9634098","1.015625","00:00:01.0156250","[Listen] ::;49670 <--> ::;0 [03/02/2021 17:21:13]
[Listen] 0.0.0.0;49670 <--> 0.0.0.0;0 [03/02/2021 17:21:13]","2",,,"9580544","9.14 MB",,,,,,,,,,"0","752,872,1752,2736,3460,3448","6",,"417","417","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","winlogon","652",,"552",,"3/2/2021 8:21:08 PM","03:58:31.9460267","0.0625","00:00:00.0625000",,"0","winlogon.exe","C:\Windows\system32\winlogon.exe","532480","520 KB","A4D74C4A92007E3D6B893187F67DEA65C15A0A551E1F8956685D115A3F202958","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Windows Logon Application","winlogon.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll sechost.dll RPCRT4.dll combase.dll ucrtbase.dll advapi32.dll powrprof.dll UMPDC.dll profapi.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll IMM32.DLL winsta.dll SspiCli.dll USERENV.dll profext.dll ntmarta.dll Bcrypt.dll bcryptprimitives.dll firewallapi.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll fwbase.dll uxinit.dll shcore.dll dwmapi.dll UxTheme.dll CRYPT32.dll DPAPI.dll CRYPTBASE.dll dwminit.dll apphelp.dll","40","656,952","2","4088","211","211","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","lsass","660","wininit","560","KeyIso [Manual Start By LocalSystem]
","3/2/2021 8:21:08 PM","03:58:31.9435822","1.421875","00:00:01.4218750","[Listen] ::;49668 <--> ::;0 [03/02/2021 17:21:12]
[Listen] ::;49664 <--> ::;0 [03/02/2021 17:21:08]
[Listen] 0.0.0.0;49668 <--> 0.0.0.0;0 [03/02/2021 17:21:12]
[Listen] 0.0.0.0;49664 <--> 0.0.0.0;0 [03/02/2021 17:21:08]","4","C:\Windows\system32\lsass.exe","C:\Windows\system32\lsass.exe","8998912","8.58 MB","56E91451FEAD9946ACA8E2F0AAE99FDEA302FD90F0708F68013BDDEDAB580F3B","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Local Security Authority Process","lsass.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll RPCRT4.dll lsasrv.dll ucrtbase.dll SspiCli.dll WS2_32.dll sechost.dll WLDAP32.dll MSASN1.dll samsrv.dll bcrypt.dll CRYPT32.dll ncrypt.dll NTASN1.dll Wldp.dll msvcrt.dll advapi32.dll bcryptprimitives.dll msprivs.DLL netprovfw.dll JOINUTIL.DLL negoexts.DLL CRYPTBASE.dll CRYPTSP.dll kerberos.DLL msvcp_win.dll KerbClientShared.dll cryptdll.dll mswsock.dll msv1_0.DLL NtlmShared.dll netlogon.DLL gmsaclient.dll DNSAPI.dll netutils.dll logoncli.dll powrprof.dll USERENV.dll IPHLPAPI.DLL NSI.dll UMPDC.dll tspkg.DLL pku2u.DLL cloudAP.DLL profapi.dll aadcloudap.dll combase.dll wkscli.dll msvcp110_win.dll MicrosoftAccountCloudAP.dll DPAPI.DLL rsaenh.dll wdigest.DLL schannel.DLL efslsaext.dll shcore.dll dpapisrv.dll SspiSrv.dll winsta.dll KDCPW.DLL scecli.DLL secur32.dll AUTHZ.dll gpapi.dll rasadhlp.dll fwpuclnt.dll DSPARSE.dll ntdsapi.dll wevtapi.dll keyiso.dll NCRYPTPROV.DLL ngcpopkeysrv.dll OLEAUT32.dll cfgmgr32.dll DEVOBJ.dll PCPKsp.dll ntmarta.dll tbs.dll imagehlp.dll ncryptsslp.dll dssenh.dll mskeyprotect.dll certpoleng.dll winbrand.dll","87","696,700,704,728,2260,2416,3324","7","6876","985","985","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","svchost","780","services","620","BrokerInfrastructure [Auto Start By LocalSystem]
","3/2/2021 8:21:08 PM","03:58:31.7431285","0.359375","00:00:00.3593750",,"0","C:\Windows\system32\svchost.exe -k DcomLaunch -p","C:\Windows\system32\svchost.exe","9154560","8.73 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll umpnpmgr.dll msvcrt.dll WLDP.DLL advapi32.dll umpo.dll UMPDC.dll slc.dll sppc.dll umpoext.dll cfgmgr32.dll combase.dll shcore.dll powrprof.dll tdh.dll msvcp_win.dll dxgi.dll win32u.dll gdi32.dll gdi32full.dll USER32.dll gpapi.dll HID.DLL windows.storage.dll shlwapi.dll rpcss.dll bcryptPrimitives.dll SspiCli.dll psmsrv.dll kernel.appcore.dll psmserviceexthost.dll RMCLIENT.dll IPHLPAPI.DLL wer.dll bisrv.dll OLEAUT32.dll ResourcePolicyClient.dll EventAggregation.dll ntmarta.dll lsm.dll dwmapi.dll WS2_32.dll mswsock.dll wshhyperv.dll SYSNTFY.dll DEVOBJ.dll Userenv.dll clbcatq.dll embeddedmodesvcapi.dll bcrypt.dll resourcepolicyserver.dll CRYPT32.dll CRYPTSP.dll systemeventsbrokerserver.dll BrokerLib.dll DAB.dll lsmproxy.dll usermgrcli.dll CRYPTBASE.DLL bi.dll rsaenh.dll WINNSI.DLL NSI.dll profapi.dll","70","784,864,880,916,944,432,572,552,592","9","5516","685","685","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","fontdrvhost","788","winlogon","652",,"3/2/2021 8:21:08 PM","03:58:31.6994125","0.015625","00:00:00.0156250",,"0","""fontdrvhost.exe""","C:\Windows\system32\fontdrvhost.exe","237568","232 KB","418FBE7F21915384A1A87010DE7CDBF86690B497999547E6C5BE93FBA8E91FF7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Usermode Font Driver Host","fontdrvhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcp_win.dll ucrtbase.dll win32u.dll","7","792,812,816,820,824","5","1768","39","39","Font Driver Host\UMFD-1","S-1-5-96-0-1","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
"WIN10-02","fontdrvhost","796","wininit","560",,"3/2/2021 8:21:08 PM","03:58:31.6892266","0","00:00:00",,"0","""fontdrvhost.exe""","C:\Windows\system32\fontdrvhost.exe","430080","420 KB","418FBE7F21915384A1A87010DE7CDBF86690B497999547E6C5BE93FBA8E91FF7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Usermode Font Driver Host","fontdrvhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcp_win.dll ucrtbase.dll win32u.dll","7","800,832,836,840,844","5","5100","39","39","Font Driver Host\UMFD-0","S-1-5-96-0-0","True","localhost","ccab7f7f-af25-40bc-b228-72499c69a272"
