"ComputerName","Enabled","Name","DisplayName","Description","DisplayGroup","Group","Profile","Direction","Action","EdgeTraversalPolicy","LooseSourceMapping","LocalOnlyMapping","Owner","EnforcementStatus","Status","PrimaryStatus","PolicyStoreSource","PolicyStoreSourceType","PSComputerName","RunspaceId","PSShowComputerName"
"WIN10-01","1","NETDIS-LLMNR-Out-UDP-Active","Network Discovery (LLMNR-UDP-Out)","Outbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]","Network Discovery","@FirewallAPI.dll,-32752","Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-FDRESPUB-WSD-In-UDP-Active","Network Discovery (Pub-WSD-In)","Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-FDRESPUB-WSD-Out-UDP-Active","Network Discovery (Pub WSD-Out)","Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-WSDEVNTS-In-TCP-Active","Network Discovery (WSD EventsSecure-In)","Inbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]","Network Discovery","@FirewallAPI.dll,-32752","Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-WSDEVNTS-Out-TCP-Active","Network Discovery (WSD EventsSecure-Out)","Outbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]","Network Discovery","@FirewallAPI.dll,-32752","Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-WSDEVNT-In-TCP-Active","Network Discovery (WSD Events-In)","Inbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]","Network Discovery","@FirewallAPI.dll,-32752","Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-WSDEVNT-Out-TCP-Active","Network Discovery (WSD Events-Out)","Outbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]","Network Discovery","@FirewallAPI.dll,-32752","Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-SSDPSrv-In-UDP","Network Discovery (SSDP-In)","Inbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-SSDPSrv-In-UDP-Teredo","Network Discovery for Teredo (SSDP-In)","Inbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-SSDPSrv-Out-UDP","Network Discovery (SSDP-Out)","Outbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-UPnP-Out-TCP","Network Discovery (UPnPHost-Out)","Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-UPnPHost-In-TCP","Network Discovery (UPnP-In)","Inbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP 2869]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","NETDIS-UPnPHost-In-TCP-Teredo","Network Discovery for Teredo (UPnP-In)","Inbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP 2869]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-UPnPHost-Out-TCP","Network Discovery (UPnP-Out)","Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]","Network Discovery","@FirewallAPI.dll,-32752","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Name-In-UDP","Network Discovery (NB-Name-In)","Inbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Name-Out-UDP","Network Discovery (NB-Name-Out)","Outbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]","Network Discovery","@FirewallAPI.dll,-32752","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Datagram-In-UDP","Network Discovery (NB-Datagram-In)","Inbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Datagram-Out-UDP","Network Discovery (NB-Datagram-Out)","Outbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]","Network Discovery","@FirewallAPI.dll,-32752","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-FDPHOST-In-UDP","Network Discovery (WSD-In)","Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-DAS-In-UDP","Network Discovery (WSD-In)","Inbound rule for Network Discovery to discover devices via Device Association Framework. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-FDPHOST-Out-UDP","Network Discovery (WSD-Out)","Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-LLMNR-In-UDP","Network Discovery (LLMNR-UDP-In)","Inbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-LLMNR-Out-UDP","Network Discovery (LLMNR-UDP-Out)","Outbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-FDRESPUB-WSD-In-UDP","Network Discovery (Pub-WSD-In)","Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-FDRESPUB-WSD-Out-UDP","Network Discovery (Pub WSD-Out)","Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]","Network Discovery","@FirewallAPI.dll,-32752","Domain, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-WSDEVNTS-In-TCP","Network Discovery (WSD EventsSecure-In)","Inbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-WSDEVNTS-Out-TCP","Network Discovery (WSD EventsSecure-Out)","Outbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]","Network Discovery","@FirewallAPI.dll,-32752","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-WSDEVNT-In-TCP","Network Discovery (WSD Events-In)","Inbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]","Network Discovery","@FirewallAPI.dll,-32752","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-WSDEVNT-Out-TCP","Network Discovery (WSD Events-Out)","Outbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]","Network Discovery","@FirewallAPI.dll,-32752","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","EventForwarder-In-TCP","Remote Event Monitor (RPC)","Inbound rule for remote event monitoring via RPC/TCP.","Remote Event Monitor","@FirewallAPI.dll,-36801","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","EventForwarder-RPCSS-In-TCP","Remote Event Monitor (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for remote event monitoring.","Remote Event Monitor","@FirewallAPI.dll,-36801","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteFwAdmin-In-TCP-NoScope","Windows Defender Firewall Remote Management (RPC)","Inbound rule for the Windows Defender Firewall to be remotely managed via RPC/TCP.","Windows Defender Firewall Remote Management","@FirewallAPI.dll,-30002","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteFwAdmin-RPCSS-In-TCP-NoScope","Windows Defender Firewall Remote Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Windows Defender Firewall.","Windows Defender Firewall Remote Management","@FirewallAPI.dll,-30002","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteFwAdmin-In-TCP","Windows Defender Firewall Remote Management (RPC)","Inbound rule for the Windows Defender Firewall to be remotely managed via RPC/TCP.","Windows Defender Firewall Remote Management","@FirewallAPI.dll,-30002","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteFwAdmin-RPCSS-In-TCP","Windows Defender Firewall Remote Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Windows Defender Firewall.","Windows Defender Firewall Remote Management","@FirewallAPI.dll,-30002","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","MDNS-In-UDP-Private-Active","mDNS (UDP-In)","Inbound rule for mDNS traffic [UDP]","mDNS","@%SystemRoot%\system32\firewallapi.dll,-37302","Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","MDNS-In-UDP-Domain-Active","mDNS (UDP-In)","Inbound rule for mDNS traffic [UDP]","mDNS","@%SystemRoot%\system32\firewallapi.dll,-37302","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","MDNS-In-UDP-Public-Active","mDNS (UDP-In)","Inbound rule for mDNS traffic [UDP]","mDNS","@%SystemRoot%\system32\firewallapi.dll,-37302","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","MDNS-Out-UDP-Private-Active","mDNS (UDP-Out)","Outbound rule for mDNS traffic [UDP]","mDNS","@%SystemRoot%\system32\firewallapi.dll,-37302","Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","MDNS-Out-UDP-Domain-Active","mDNS (UDP-Out)","Outbound rule for mDNS traffic [UDP]","mDNS","@%SystemRoot%\system32\firewallapi.dll,-37302","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","MDNS-Out-UDP-Public-Active","mDNS (UDP-Out)","Outbound rule for mDNS traffic [UDP]","mDNS","@%SystemRoot%\system32\firewallapi.dll,-37302","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","AllJoyn-Router-In-TCP","AllJoyn Router (TCP-In)","Inbound rule for AllJoyn Router traffic [TCP]","AllJoyn Router","@FirewallAPI.dll,-37002","Domain, Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","AllJoyn-Router-Out-TCP","AllJoyn Router (TCP-Out)","Outbound rule for AllJoyn Router traffic [TCP]","AllJoyn Router","@FirewallAPI.dll,-37002","Domain, Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","AllJoyn-Router-In-UDP","AllJoyn Router (UDP-In)","Inbound rule for AllJoyn Router traffic [UDP]","AllJoyn Router","@FirewallAPI.dll,-37002","Domain, Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","AllJoyn-Router-Out-UDP","AllJoyn Router (UDP-Out)","Outbound rule for AllJoyn Router traffic [UDP]","AllJoyn Router","@FirewallAPI.dll,-37002","Domain, Private","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out","Windows Device Management Certificate Installer (TCP out)","Allow outbound TCP traffic from Windows Device Management Certificate Installer","Windows Device Management","@FirewallAPI.dll,-37502","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RRAS-GRE-In","Routing and Remote Access (GRE-In)","Inbound rule for RRAS to allow Generic Routing Encapsulation Protocol traffic.","Routing and Remote Access","@FirewallAPI.dll,-33752","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RRAS-GRE-Out","Routing and Remote Access (GRE-Out)","Outbound rule for RRAS to allow Generic Routing Encapsulation Protocol Traffic","Routing and Remote Access","@FirewallAPI.dll,-33752","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RRAS-L2TP-In-UDP","Routing and Remote Access (L2TP-In)","Inbound rule for RRAS to allow Layer 2 Tunnel Protocol traffic. [UDP 1701]","Routing and Remote Access","@FirewallAPI.dll,-33752","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RRAS-L2TP-Out-UDP","Routing and Remote Access (L2TP-Out)","Outbound rule for RRAS to allow Layer 2 Tunnel Protocol traffic. [UDP 1701]","Routing and Remote Access","@FirewallAPI.dll,-33752","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RRAS-PPTP-In-TCP","Routing and Remote Access (PPTP-In)","Inbound rule for RRAS to allow Point-to-Point Tunnel Protocol traffic. [TCP 1723]","Routing and Remote Access","@FirewallAPI.dll,-33752","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RRAS-PPTP-Out-TCP","Routing and Remote Access (PPTP-Out)","Outbound rule for RRAS to allow Point-to-Point Tunnel Protocol traffic. [TCP 1723]","Routing and Remote Access","@FirewallAPI.dll,-33752","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Netlogon-NamedPipe-In","Netlogon Service (NP-In)","Inbound rule for the NetLogon service to be remotely managed over Named Pipes.","Netlogon Service","@firewallapi.dll,-37681","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Netlogon-TCP-RPC-In","Netlogon Service Authz (RPC)","Inbound rule for the NetLogon service to process remote authz requests via RPC/TCP.","Netlogon Service","@firewallapi.dll,-37681","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WFDPRINT-DAFWSD-In-Active","Wi-Fi Direct Network Discovery (In)","Inbound rule to discover WSD devices on Wi-Fi Direct networks.","Wi-Fi Direct Network Discovery","@FirewallAPI.dll,-36851","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WFDPRINT-DAFWSD-Out-Active","Wi-Fi Direct Network Discovery (Out)","Outbound rule to discover WSD devices on Wi-Fi Direct networks.","Wi-Fi Direct Network Discovery","@FirewallAPI.dll,-36851","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WFDPRINT-SPOOL-In-Active","Wi-Fi Direct Spooler Use (In)","Inbound rule to use WSD printers on Wi-Fi Direct networks.","Wi-Fi Direct Network Discovery","@FirewallAPI.dll,-36851","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WFDPRINT-SPOOL-Out-Active","Wi-Fi Direct Spooler Use (Out)","Outbound rule to use WSD printers on Wi-Fi Direct networks.","Wi-Fi Direct Network Discovery","@FirewallAPI.dll,-36851","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WFDPRINT-SCAN-In-Active","Wi-Fi Direct Scan Service Use (In)","Inbound rule to use WSD scanners on Wi-Fi Direct networks.","Wi-Fi Direct Network Discovery","@FirewallAPI.dll,-36851","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WFDPRINT-SCAN-Out-Active","Wi-Fi Direct Scan Service Use (Out)","Outbound rule to use WSD scanners on Wi-Fi Direct networks.","Wi-Fi Direct Network Discovery","@FirewallAPI.dll,-36851","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","TPMVSCMGR-RPCSS-In-TCP-NoScope","TPM Virtual Smart Card Management (DCOM-In)","Inbound rule for remote TPM Virtual Smart Card Management to allow DCOM activation. [TCP 135]","TPM Virtual Smart Card Management","@FirewallAPI.dll,-36501","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","TPMVSCMGR-Server-In-TCP-NoScope","TPM Virtual Smart Card Management (TCP-In)","Inbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]","TPM Virtual Smart Card Management","@FirewallAPI.dll,-36501","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","TPMVSCMGR-Server-Out-TCP-NoScope","TPM Virtual Smart Card Management (TCP-Out)","Outbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]","TPM Virtual Smart Card Management","@FirewallAPI.dll,-36501","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","TPMVSCMGR-RPCSS-In-TCP","TPM Virtual Smart Card Management (DCOM-In)","Inbound rule for remote TPM Virtual Smart Card Management to allow DCOM activation. [TCP 135]","TPM Virtual Smart Card Management","@FirewallAPI.dll,-36501","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","TPMVSCMGR-Server-In-TCP","TPM Virtual Smart Card Management (TCP-In)","Inbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]","TPM Virtual Smart Card Management","@FirewallAPI.dll,-36501","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","TPMVSCMGR-Server-Out-TCP","TPM Virtual Smart Card Management (TCP-Out)","Outbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]","TPM Virtual Smart Card Management","@FirewallAPI.dll,-36501","Private, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteEventLogSvc-In-TCP-NoScope","Remote Event Log Management (RPC)","Inbound rule for the local Event Log service to be remotely managed via RPC/TCP.","Remote Event Log Management","@FirewallAPI.dll,-29252","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteEventLogSvc-NP-In-TCP-NoScope","Remote Event Log Management (NP-In)","Inbound rule for the local Event Log service to be remotely managed over Named Pipes.","Remote Event Log Management","@FirewallAPI.dll,-29252","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteEventLogSvc-RPCSS-In-TCP-NoScope","Remote Event Log Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Event Log Service.","Remote Event Log Management","@FirewallAPI.dll,-29252","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteEventLogSvc-In-TCP","Remote Event Log Management (RPC)","Inbound rule for the local Event Log service to be remotely managed via RPC/TCP.","Remote Event Log Management","@FirewallAPI.dll,-29252","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteEventLogSvc-NP-In-TCP","Remote Event Log Management (NP-In)","Inbound rule for the local Event Log service to be remotely managed over Named Pipes.","Remote Event Log Management","@FirewallAPI.dll,-29252","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteEventLogSvc-RPCSS-In-TCP","Remote Event Log Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Event Log Service.","Remote Event Log Management","@FirewallAPI.dll,-29252","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WirelessDisplay-In-TCP","Wireless Display (TCP-In)","Inbound rule for Wireless Display [TCP]","Wireless Display","@wifidisplay.dll,-100","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
