"ComputerName","Status","Name","DisplayName","RequiredServices","StartType","CanPauseAndContinue","CanShutdown","CanStop","ServiceHandle","PSComputerName","RunspaceId","PSShowComputerName"
"WIN10-02","Running","WaaSMedicSvc","Windows Update Medic Service","rpcss","Manual","False","True","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WalletService","WalletService","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WarpJITSvc","WarpJITSvc","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wbengine","Block Level Backup Engine Service","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WbioSrvc","Windows Biometric Service","RpcSs","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","Wcmsvc","Windows Connection Manager","RpcSs NSI","Automatic","False","True","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wcncsvc","Windows Connect Now - Config Registrar","rpcss","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WdiServiceHost","Diagnostic Service Host","","Manual","False","True","True",,"localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WdiSystemHost","Diagnostic System Host","","Manual","False","False","False",,"localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WdNisSvc","Microsoft Defender Antivirus Network Inspection Service","WdNisDrv","Manual","False","False","True",,"localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WebClient","WebClient","MRxDAV","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","Wecsvc","Windows Event Collector","Eventlog HTTP","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WEPHOSTSVC","Windows Encryption Provider Host Service","rpcss","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wercplsupport","Problem Reports Control Panel Support","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WerSvc","Windows Error Reporting Service","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WFDSConMgrSvc","Wi-Fi Direct Services Connection Manager Service","RpcSs","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WiaRpc","Still Image Acquisition Events","RpcSs","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WinDefend","Microsoft Defender Antivirus Service","RpcSs","Automatic","False","True","True",,"localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WinHttpAutoProxySvc","WinHTTP Web Proxy Auto-Discovery Service","Dhcp","Manual","False","True","False",,"localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","Winmgmt","Windows Management Instrumentation","RPCSS","Automatic","True","True","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WinRM","Windows Remote Management (WS-Management)","RPCSS HTTP","Automatic","False","True","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wisvc","Windows Insider Service","rpcss","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WlanSvc","WLAN AutoConfig","wcmsvc RpcSs nativewifip Ndisuio","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wlidsvc","Microsoft Account Sign-in Assistant","RpcSs","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wlpasvc","Local Profile Assistant Service","RpcSs WwanSvc","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WManSvc","Windows Management Service","rpcss","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","wmiApSrv","WMI Performance Adapter","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WMPNetworkSvc","Windows Media Player Network Sharing Service","WSearch http","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","workfolderssvc","Work Folders","RpcSs wsearch","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WpcMonSvc","Parental Controls","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WPDBusEnum","Portable Device Enumerator Service","RpcSs","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WpnService","Windows Push Notifications System Service","rpcss","Automatic","False","False","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","wscsvc","Security Center","RpcSs","Automatic","False","True","True",,"localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","WSearch","Windows Search","RPCSS BrokerInfrastructure","Automatic","False","True","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Running","wuauserv","Windows Update","rpcss","Manual","False","False","True","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","WwanSvc","WWAN AutoConfig","RpcSs NdisUio","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","XblAuthManager","Xbox Live Auth Manager","RpcSs","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","XblGameSave","Xbox Live Game Save","XblAuthManager UserManager","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","XboxGipSvc","Xbox Accessory Management Service","","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN10-02","Stopped","XboxNetApiSvc","Xbox Live Networking Service","KeyIso IKEEXT mpssvc BFE","Manual","False","False","False","SafeServiceHandle","localhost","d3aa9cc3-a982-4a54-9fa4-a016197d78bd","False"
"WIN81-01","Stopped","AeLookupSvc","Application Experience","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","ALG","Application Layer Gateway Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","AppIDSvc","Application Identity","RpcSs CryptSvc AppID",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","Appinfo","Application Information","RpcSs ProfSvc",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","AppMgmt","Application Management","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","AppReadiness","App Readiness","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","AppXSvc","AppX Deployment Service (AppXSVC)","rpcss",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","AudioEndpointBuilder","Windows Audio Endpoint Builder","",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Audiosrv","Windows Audio","MMCSS RpcSs AudioEndpointBuilder",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","AxInstSV","ActiveX Installer (AxInstSV)","rpcss",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","BDESVC","BitLocker Drive Encryption Service","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","BFE","Base Filtering Engine","RpcSs WfpLwfs",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","BITS","Background Intelligent Transfer Service","RpcSs EventSystem",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","BrokerInfrastructure","Background Tasks Infrastructure Service","DcomLaunch RpcSs RpcEptMapper",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Browser","Computer Browser","LanmanServer LanmanWorkstation",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","bthserv","Bluetooth Support Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","CertPropSvc","Certificate Propagation","RpcSs",,"False","True","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","COMSysApp","COM+ System Application","EventSystem SENS RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","CryptSvc","Cryptographic Services","RpcSs",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","CscService","Offline Files","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","DcomLaunch","DCOM Server Process Launcher","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","defragsvc","Optimize drives","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","DeviceAssociationService","Device Association Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","DeviceInstall","Device Install Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Dhcp","DHCP Client","Afd NSI Tdx",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Dnscache","DNS Client","nsi Tdx",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","dot3svc","Wired AutoConfig","RpcSs Eaphost Ndisuio",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","DPS","Diagnostic Policy Service","",,"False","True","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","DsmSvc","Device Setup Manager","RpcSs HTTP",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","Eaphost","Extensible Authentication Protocol","RPCSS KeyIso",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","EFS","Encrypting File System (EFS)","RPCSS",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","EventLog","Windows Event Log","",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","EventSystem","COM+ Event System","rpcss",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","Fax","Fax","RpcSs TapiSrv Spooler",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","fdPHost","Function Discovery Provider Host","RpcSs http",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","FDResPub","Function Discovery Resource Publication","RpcSs http",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","fhsvc","File History Service","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","FontCache","Windows Font Cache Service","",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","gpsvc","Group Policy Client","RPCSS Mup",,"False","False","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","hidserv","Human Interface Device Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","hkmsvc","Health Key and Certificate Management","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","HomeGroupListener","HomeGroup Listener","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","HomeGroupProvider","HomeGroup Provider","fdrespub fdphost netprofm",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","IEEtwCollectorService","Internet Explorer ETW Collector Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","IKEEXT","IKE and AuthIP IPsec Keying Modules","BFE",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","iphlpsvc","IP Helper","nsi RpcSS winmgmt Tdx tcpip WinHttpAutoProxySvc",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","KeyIso","CNG Key Isolation","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","KtmRm","KtmRm for Distributed Transaction Coordinator","RPCSS SamSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","LanmanServer","Server","SamSS Srv2",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","LanmanWorkstation","Workstation","NSI MRxSmb20 Bowser",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","lfsvc","Windows Location Framework Service","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","lltdsvc","Link-Layer Topology Discovery Mapper","rpcss lltdio",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","lmhosts","TCP/IP NetBIOS Helper","Afd NetBT",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","LSM","Local Session Manager","DcomLaunch RpcSs RpcEptMapper",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","MMCSS","Multimedia Class Scheduler","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","MpsSvc","Windows Firewall","mpsdrv bfe",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","MSDTC","Distributed Transaction Coordinator","RPCSS SamSS",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","MSiSCSI","Microsoft iSCSI Initiator Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","msiserver","Windows Installer","rpcss",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","MsKeyboardFilter","Microsoft Keyboard Filter","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","napagent","Network Access Protection Agent","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","NcaSvc","Network Connectivity Assistant","NSI dnscache iphlpsvc BFE",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","NcbService","Network Connection Broker","RpcSS tcpip",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","NcdAutoSetup","Network Connected Devices Auto-Setup","netprofm",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Netlogon","Netlogon","LanmanWorkstation",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","Netman","Network Connections","RpcSs nsi",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","netprofm","Network List Service","RpcSs nlasvc",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","NetTcpPortSharing","Net.Tcp Port Sharing Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","NlaSvc","Network Location Awareness","NSI RpcSs Eventlog Dhcp TcpIp",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","nsi","Network Store Interface Service","rpcss nsiproxy",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","p2pimsvc","Peer Networking Identity Manager","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","p2psvc","Peer Networking Grouping","PNRPSvc p2pimsvc",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","PcaSvc","Program Compatibility Assistant Service","RpcSs",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","PeerDistSvc","BranchCache","http",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","PerfHost","Performance Counter DLL Host","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","pla","Performance Logs & Alerts","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","PlugPlay","Plug and Play","",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","PNRPAutoReg","PNRP Machine Name Publication Service","pnrpsvc",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","PNRPsvc","Peer Name Resolution Protocol","p2pimsvc",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","PolicyAgent","IPsec Policy Agent","Tcpip bfe",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Power","Power","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","PrintNotify","Printer Extensions and Notifications","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","ProfSvc","User Profile Service","RpcSs",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","QWAVE","Quality Windows Audio Video Experience","QWAVEdrv rpcss LLTDIO psched",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","RasAuto","Remote Access Auto Connection Manager","RasAcd",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","RasMan","Remote Access Connection Manager","SstpSvc",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","RemoteAccess","Routing and Remote Access","Http RasMan RpcSS Bfe",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","RemoteRegistry","Remote Registry","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","RpcEptMapper","RPC Endpoint Mapper","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","RpcLocator","Remote Procedure Call (RPC) Locator","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","RpcSs","Remote Procedure Call (RPC)","DcomLaunch RpcEptMapper",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","SamSs","Security Accounts Manager","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SCardSvr","Smart Card","wudfsvc",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","ScDeviceEnum","Smart Card Device Enumeration Service","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Schedule","Task Scheduler","RPCSS SystemEventsBroker",,"False","True","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SCPolicySvc","Smart Card Removal Policy","RpcSs",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","seclogon","Secondary Logon","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","SENS","System Event Notification Service","EventSystem",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SensrSvc","Sensor Monitoring Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","SessionEnv","Remote Desktop Configuration","RPCSS LanmanWorkstation",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SharedAccess","Internet Connection Sharing (ICS)","Netman WinMgmt BFE",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","ShellHWDetection","Shell Hardware Detection","RpcSs",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","smphost","Microsoft Storage Spaces SMP","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SNMPTRAP","SNMP Trap","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Spooler","Print Spooler","RPCSS http",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","sppsvc","Software Protection","RpcSs",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SSDPSRV","SSDP Discovery","HTTP",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","SstpSvc","Secure Socket Tunneling Protocol Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","stisvc","Windows Image Acquisition (WIA)","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","StorSvc","Storage Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","svsvc","Spot Verifier","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","swprv","Microsoft Software Shadow Copy Provider","RPCSS",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","SysMain","Superfetch","rpcss fileinfo",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
