"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN10-02","svchost","1504","services","628","CertPropSvc [Manual Start By LocalSystem]
","3/3/2021 10:41:42 AM","00:07:01.3738861","0.03125","00:00:00.0312500",,"0","C:\Windows\system32\svchost.exe -k netsvcs","C:\Windows\system32\svchost.exe","10420224","9.94 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll certprop.dll cfgmgr32.dll bcrypt.dll ADVAPI32.dll SETUPAPI.dll SspiCli.dll WMsgAPI.dll WinSCard.dll WINSTA.dll WTSAPI32.dll DEVOBJ.dll WLDP.DLL rasmans.dll NSI.dll IPHLPAPI.DLL ncrypt.dll rtutils.dll eappprxy.dll FWPolicyIOMgr.dll FirewallAPI.dll DNSAPI.dll RASAPI32.dll fwpuclnt.dll WINNSI.DLL rasman.dll NTASN1.dll fwbase.dll rastapi.DLL rasppp.dll WS2_32.dll CRYPT32.dll DSROLE.dll netutils.dll wkscli.dll CRYPTSP.dll eappcfg.dll dhcpcsvc.DLL vpnike.dll rascustom.dll OLEAUT32.dll WINHTTP.dll DMProcessXMLFiltered.dll dmEnrollEngine.DLL DMCmnUtils.dll XmlLite.dll msvcp110_win.dll USERENV.dll kerberos.DLL MSASN1.dll powrprof.dll UMPDC.dll raschap.dll logoncli.dll SAMLIB.dll rmclient.dll clbcatq.dll netprofm.dll npmproxy.dll","74","1508,1556,2652,2772,2776,2784,2788,2792,2796,2808,2836,2880,2500","13","4816","422","422","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","1584","services","628","vmicheartbeat [Manual Start By LocalSystem]
","3/3/2021 10:41:42 AM","00:07:01.1733435","0.015625","00:00:00.0156250",,"0","C:\Windows\system32\svchost.exe -k ICService -p","C:\Windows\system32\svchost.exe","8773632","8.37 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll icsvcext.dll OLEAUT32.dll cfgmgr32.dll DEVOBJ.dll vmbuspipe.dll WLDP.DLL advapi32.dll vmrdvcore.dll shcore.dll WS2_32.dll netutils.dll USERENV.dll IPHLPAPI.DLL samcli.dll XmlLite.dll ntmarta.dll srvcli.dll NETAPI32.dll VirtDisk.dll WTSAPI32.dll FLTLIB.DLL CRYPTBASE.DLL LOGONCLI.DLL icsvc.dll POWRPROF.dll UMPDC.dll clbcatq.dll winsta.dll sspicli.dll wkscli.dll adsldp.dll WLDAP32.dll ACTIVEDS.dll adsldpc.dll sxs.dll secur32.dll VmApplicationHealthMonitorProxy.dll","53","1588,1764,1796,1812,1816,1828,1840,1844,1848,1868,1876,1900,1968,1980,1560,2380","16","4632","273","273","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","1648","services","628","PolicyAgent [Manual Start By NT Authority\NetworkService]
","3/3/2021 10:41:42 AM","00:07:01.1089575","0.03125","00:00:00.0312500","[Listen] ::;49671 <--> ::;0 [03/03/2021 07:41:48]
[Listen] 0.0.0.0;49671 <--> 0.0.0.0;0 [03/03/2021 07:41:48]","2","C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted -p","C:\Windows\system32\svchost.exe","6287360","6 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll ipsecsvc.dll msvcrt.dll AUTHZ.dll fwpuclnt.dll bcrypt.dll FirewallAPI.dll combase.dll FwRemoteSvr.DLL DNSAPI.dll fwbase.dll IPHLPAPI.DLL NSI.dll WLDP.DLL advapi32.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll OLEAUT32.dll msvcp_win.dll WS2_32.dll mswsock.dll dhcpcsvc6.DLL dhcpcsvc.DLL sspicli.dll FWPolicyIOMgr.dll","32","1652,1792,1956","3","3336","164","164","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","Memory Compression","1772","System","4",,"3/3/2021 10:41:42 AM","00:07:00.9816564","0.796875","00:00:00.7968750",,"0",,,"26865664","25.62 MB",,,,,,,,,,"0","1776,1780,436,1752,936,1056","6",,"0","0","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","VSSVC","1944","services","628","VSS [Manual Start By LocalSystem]
","3/3/2021 10:41:45 AM","00:06:58.6317252","0.0625","00:00:00.0625000",,"0","C:\Windows\system32\vssvc.exe","C:\Windows\system32\vssvc.exe","5144576","4.91 MB","0BA31F101507CD279108F7845AA7EF38B7ADC2E595921F6A1C09954A2315409D","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Microsoft? Volume Shadow Copy Service","vssvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll OLEAUT32.dll msvcp_win.dll ucrtbase.dll combase.dll RPCRT4.dll sechost.dll advapi32.dll DEVOBJ.dll cfgmgr32.dll VSSAPI.DLL WS2_32.dll VssTrace.DLL AUTHZ.dll VirtDisk.dll bcd.dll FLTLIB.DLL kernel.appcore.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll clbcatq.dll ES.DLL vss_ps.dll samcli.dll netutils.dll SAMLIB.dll PROPSYS.dll catsrvut.dll MfcSubs.dll","36","1948,2020","2","12628","149","149","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","2044","services","628","Audiosrv [Auto Start By NT AUTHORITY\LocalService]
","3/3/2021 10:41:45 AM","00:06:58.5617057","0.015625","00:00:00.0156250",,"0","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p","C:\Windows\System32\svchost.exe","4939776","4.71 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll audiosrv.dll shcore.dll AUDIOSRVPOLICYMANAGER.dll MMDevAPI.DLL UMPDC.dll XmlLite.dll POWRPROF.dll DEVOBJ.dll cfgmgr32.dll WLDP.DLL advapi32.dll clbcatq.dll rmclient.dll winsta.dll wtsapi32.dll","31","1076,2060,2080,2108,2112","5","2692","186","186","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","2092","services","628","DusmSvc [Auto Start By NT Authority\LocalService]
","3/3/2021 10:41:45 AM","00:06:58.2515705","0.015625","00:00:00.0156250",,"0","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p","C:\Windows\System32\svchost.exe","3854336","3.68 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll dusmsvc.dll cfgmgr32.dll advapi32.dll SystemEventsBrokerClient.dll MobileNetworking.dll IPHLPAPI.DLL USERENV.dll WMICLNT.dll WINNSI.DLL NSI.dll WLDP.DLL gpapi.dll","28","2096,2828,3144","3","8984","124","124","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","2100","services","628","Wcmsvc [Auto Start By NT Authority\LocalService]
","3/3/2021 10:41:45 AM","00:06:58.2495781","0.0625","00:00:00.0625000",,"0","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","C:\Windows\system32\svchost.exe","6909952","6.59 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll wcmsvc.dll NSI.dll WS2_32.dll powrprof.dll IPHLPAPI.DLL UMPDC.dll USERENV.dll WINHTTP.dll WINNSI.DLL nlaapi.dll MobileNetworking.dll WLDP.DLL advapi32.dll gpapi.dll clbcatq.dll npmproxy.dll cmintegrator.dll wcmcsp.dll cfgmgr32.dll OLEAUT32.dll WMICLNT.dll firewallapi.dll DNSAPI.dll fwbase.dll","40","2104,2224,2356,2360","4","3608","355","355","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","spoolsv","2252","services","628","Spooler [Auto Start By LocalSystem]
","3/3/2021 10:41:45 AM","00:06:58.1081006","0.09375","00:00:00.0937500","[Listen] ::;49668 <--> ::;0 [03/03/2021 07:41:45]
[Listen] 0.0.0.0;49668 <--> 0.0.0.0;0 [03/03/2021 07:41:45]","2","C:\Windows\System32\spoolsv.exe","C:\Windows\System32\spoolsv.exe","14897152","14.21 MB","00AC7E58DFC2F6757C0C2268EB441E4E8FB317427840971A1049011CD2888A35","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Spooler SubSystem App","spoolsv.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll msvcrt.dll sechost.dll RPCRT4.dll advapi32.dll bcrypt.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll combase.dll kernel.appcore.dll bcryptPrimitives.dll SspiCli.dll powrprof.dll UMPDC.dll WS2_32.dll mswsock.dll WINNSI.DLL rasadhlp.dll fwpuclnt.dll localspl.dll CRYPT32.dll cfgmgr32.dll srvcli.dll SETUPAPI.dll SPOOLSS.DLL sfc_os.dll ole32.dll Secur32.dll winspool.drv PrintIsolationProxy.dll AppMon.dll profapi.dll FXSMON.DLL tcpmon.dll wsnmp32.dll snmpapi.dll usbmon.dll OLEAUT32.dll WINUSB.DLL deviceassociation.dll DEVOBJ.dll WINTRUST.dll MSASN1.dll APMon.dll shcore.dll wsdapi.dll netutils.dll WINHTTP.dll WTSAPI32.dll webservices.dll FirewallAPI.dll fwbase.dll clbcatq.dll msxml6.dll drvstore.dll winprint.dll USERENV.dll gpapi.dll DSROLE.dll win32spl.dll inetpp.dll CRYPTSP.dll rsaenh.dll CRYPTBASE.dll WINSTA.dll cscapi.dll","76","2256,2324,2372,4068,4076,3840,3844","7","3816","432","432","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","WmiPrvSE","2304","svchost","788",,"3/3/2021 10:41:45 AM","00:06:58.0167245","0.0625","00:00:00.0625000",,"0","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","8114176","7.74 MB","2198A7B58BCCB758036B969DDAE6CC2ECE07565E2659A7C541A313A0492231A3","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","WMI Provider Host","wmiprvse.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FastProx.dll combase.dll ucrtbase.dll RPCRT4.dll NCObjAPI.DLL wbemcomn.dll advapi32.dll sechost.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll OLEAUT32.dll wbemsvc.dll wmiutils.dll wmiprov.dll ntmarta.dll esscli.dll WMICLNT.dll bcrypt.dll","29","2308,2340,2416,3928,3888","5","8488","182","182","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","2384","services","628","DiagTrack [Auto Start By LocalSystem]
","3/3/2021 10:41:45 AM","00:06:57.9066185","0.6875","00:00:00.6875000",,"0","C:\Windows\System32\svchost.exe -k utcsvc -p","C:\Windows\System32\svchost.exe","21032960","20.06 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll diagtrack.dll advapi32.dll IPHLPAPI.DLL WLDP.DLL UMPDC.dll rmclient.dll shcore.dll wkscli.dll netutils.dll powrprof.dll bcrypt.dll dbghelp.dll dbgcore.DLL usermgrcli.dll policymanager.dll msvcp110_win.dll OLEAUT32.dll winsqlite3.dll Netapi32.dll DSREG.DLL cryptsp.dll CRYPT32.dll profapi.dll CRYPTBASE.DLL clbcatq.dll FlightSettings.dll twinapi.appcore.dll USERENV.dll SspiCli.dll WINHTTP.dll Windows.Security.Authentication.OnlineId.dll WS2_32.dll mswsock.dll wshhyperv.dll WindowsPerformanceRecorderControl.dll XmlLite.dll aepic.dll ntmarta.dll taskschd.dll WINNSI.DLL NSI.dll dhcpcsvc6.DLL dhcpcsvc.DLL webio.dll DNSAPI.dll rasadhlp.dll cfgmgr32.dll drvstore.dll","64","2388,2680,2684,2688,2696,2700,2704,2708,2724,2728,2812,3864,3808,444","14","12564","481","481","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","MsMpEng","2488","services","628","WinDefend [Auto Start By LocalSystem]
","3/3/2021 10:41:45 AM","00:06:57.8194819","4.828125","00:00:04.8281250",,"0",,,"91693056","87.45 MB",,,,,,,,,,"0","2492,2580,2640,2644,2648,2980,2988,3024,3028,3040,3044,3048,3052,3056,3060,3064,3068,564,2420,3184,3896,4012,4052,2200,3860","25",,"651","651","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","2912","services","628","AppXSvc [Manual Start By LocalSystem]
","3/3/2021 10:41:48 AM","00:06:55.2636591","0.375","00:00:00.3750000",,"0",,,"9224192","8.8 MB",,,,,,,,,,"0","2916,1688,3580,3564,3568,3560,2460,3704,3712,3692,3708,3700,3696,3688,3716,3720,3672,3668,3656,3652,3664,3660,3648,3644,4004,2908,1484","27",,"202","202","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","NisSrv","2076","services","628","WdNisSvc [Manual Start By NT AUTHORITY\LocalService]
","3/3/2021 10:41:48 AM","00:06:54.7989312","0.03125","00:00:00.0312500",,"0",,,"5697536","5.43 MB",,,,,,,,,,"0","2068,2368,2392,2564","4",,"176","176","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","3084","services","628","RmSvc [Manual Start By NT AUTHORITY\LocalService]
","3/3/2021 10:41:50 AM","00:06:53.2295078","0.03125","00:00:00.0312500",,"0","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","C:\Windows\System32\svchost.exe","5718016","5.45 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll rmapi.dll OLEAUT32.dll DEVOBJ.dll cfgmgr32.dll HID.DLL WLDP.DLL advapi32.dll clbcatq.dll OneCoreCommonProxyStub.dll WwanRadioManager.dll IPHLPAPI.DLL wwapi.dll XboxGipRadioManager.dll OLE32.dll NfcRadioMedia.dll WlanRadioManager.dll wlanapi.dll profapi.dll BthRadioMedia.dll bluetoothapis.dll","36","3088,3112,3140,3148,3156","5","3000","202","202","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","3480","services","628","FDResPub [Manual Start By NT AUTHORITY\LocalService]
","3/3/2021 10:41:53 AM","00:06:50.5351024","0.0625","00:00:00.0625000",,"0","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","C:\Windows\system32\svchost.exe","7487488","7.14 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll fdrespub.dll wsdapi.dll WS2_32.dll NSI.dll IPHLPAPI.DLL webservices.dll FirewallAPI.dll DNSAPI.dll fwbase.dll WLDP.DLL advapi32.dll clbcatq.dll FunDisc.dll dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll WINNSI.DLL powrprof.dll UMPDC.dll WINHTTP.dll HTTPAPI.dll wkscli.dll netutils.dll XmlLite.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll ssdpsrv.dll sspicli.dll","46","3484,3496,3500,3504,3508,3944,3948,3956,3968","9","3580","331","331","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","3232","services","628","StateRepository [Manual Start By LocalSystem]
","3/3/2021 10:43:48 AM","00:04:55.7012748","0.71875","00:00:00.7187500",,"0","C:\Windows\system32\svchost.exe -k appmodel -p","C:\Windows\system32\svchost.exe","15097856","14.4 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll windows.staterepository.dll advapi32.dll StateRepository.Core.dll WLDP.DLL windows.staterepositorycore.dll clbcatq.dll Windows.StateRepositoryPS.dll","23","2976","1","2872","131","131","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","GoogleUpdate","3408",,"2032",,"3/3/2021 10:43:49 AM","00:04:53.8849668","0.03125","00:00:00.0312500",,"0","""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe","770048","752 KB","07034876B9EC0B59432B96FEDB7E10E332440159F9802FAAD5F5B99F01885F6B","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Installer","GoogleUpdate.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","3372,2172,816","3","12664","218","218","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","MicrosoftEdgeUpdate","3404",,"4088",,"3/3/2021 10:43:49 AM","00:04:53.8838506","0","00:00:00",,"0","""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","659456","644 KB","9991BA022173F283EE99068B708F60AC5143FE0C81C9E3673CC7835B108A4F44","640386795F1D21244E7EA6E7A6E69E9C5B0A4F3E","Valid","Microsoft Corporation","Microsoft Corporation","Microsoft Edge Update","1.3.133.5","Microsoft Edge Update","MicrosoftEdgeUpdate.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","3392,3400,3248","3","11164","208","208","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","SgrmBroker","3428","services","628","SgrmBroker [Auto Start By LocalSystem]
","3/3/2021 10:43:50 AM","00:04:53.6293196","0.0625","00:00:00.0625000",,"0",,,"5992448","5.71 MB",,,,,,,,,,"0","3384,3424,3416,3020,1820,3852","6",,"103","103","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","GoogleCrashHandler","2064","GoogleUpdate","3408",,"3/3/2021 10:43:50 AM","00:04:53.4225563","0.015625","00:00:00.0156250",,"0","""C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler.exe""","C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler.exe","749568","732 KB","48374326938273E5804C33C4355D72CC4BB470421527A53B1C30CC0D1247DCA6","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Crash Handler","GoogleCrashHandler.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","3444,3452,3420,2232","4","3052","180","180","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","GoogleCrashHandler64","3468","GoogleUpdate","3408",,"3/3/2021 10:43:50 AM","00:04:52.8477294","0","00:00:00",,"0","""C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler64.exe""","C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler64.exe","393216","384 KB","06D800A11205B5FBEE8B6A29671F78D72F1B27CD484F8307EBC79B53E6F0DB7A","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Crash Handler","GoogleCrashHandler64.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll ADVAPI32.dll msvcrt.dll sechost.dll RPCRT4.dll ole32.dll combase.dll SHELL32.dll SHLWAPI.dll NETAPI32.dll USERENV.dll VERSION.dll NETUTILS.DLL WKSCLI.DLL windows.storage.dll Wldp.dll SHCORE.dll cscapi.dll ntmarta.dll dbghelp.dll dbgcore.DLL bcryptPrimitives.dll","31","3524,2292,2516","3","3832","153","153","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","svchost","2208","services","628","wscsvc [Auto Start By NT AUTHORITY\LocalService]
","3/3/2021 10:43:51 AM","00:04:52.2687418","0.03125","00:00:00.0312500",,"0",,,"9732096","9.28 MB",,,,,,,,,,"0","3080,3628,3620,3600,3592,3584,3748,2448","8",,"210","210","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
"WIN10-02","SearchIndexer","3616","services","628","WSearch [Auto Start By LocalSystem]
","3/3/2021 10:43:51 AM","00:04:52.1270594","0.09375","00:00:00.0937500",,"0","C:\Windows\system32\SearchIndexer.exe /Embedding","C:\Windows\system32\SearchIndexer.exe","12472320","11.89 MB","63B92D3657EC7E81AD3A8AD8ECA83C456752EB654715518732DA1ADC9C4241AD","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Windows? Search","7.0.19041.1","Microsoft Windows Search Indexer","SearchIndexer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll OLEAUT32.dll msvcp_win.dll shcore.dll sechost.dll kernel.appcore.dll MSSRCH.DLL TQUERY.DLL advapi32.dll cryptdll.dll windows.storage.dll ESENT.dll Wldp.dll bcryptPrimitives.dll shlwapi.dll profapi.dll user32.dll win32u.dll GDI32.dll gdi32full.dll sspicli.dll policymanager.dll msvcp110_win.dll wtsapi32.dll WINSTA.dll clbcatq.dll powrprof.dll UMPDC.dll rmclient.dll CRYPTBASE.DLL IpsPlugin.dll propsys.dll USERENV.dll SHELL32.dll ntmarta.dll vssapi.dll WS2_32.dll VssTrace.DLL Windows.StateRepositoryPS.dll samcli.dll netutils.dll SAMLIB.dll ES.DLL mssprxy.dll cfgmgr32.dll DEVOBJ.dll","53","3608,2804,684,812,1664,1824,1360,2116,2312,2404,2520,3768","12","3180","701","701","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","f42fbbae-4f96-4634-9f7b-1af5ef8b014c"
